Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RoleTenureRatio,ManagerTenureRatio,IncomeTenureRatio,IncomeTotalWorkRatio,RoleTenureRatio_was_nan,ManagerTenureRatio_was_nan,IncomeTenureRatio_was_nan,IncomeTotalWorkRatio_was_nan
33,No,Travel_Rarely,654,Research & Development,5,3-Bachelor,Life Sciences,4-Very High,Male,34,2-Medium,3,Healthcare Representative,4-Very High,Divorced,7119,21214,4,No,15,3-Excellent,3-High,1,9,2,3-Better,3,2,1,2,0.67,0.67,2373.0,791.0,0,0,0,0
35,Yes,Travel_Rarely,1204,Sales,4,3-Bachelor,Technical Degree,4-Very High,Male,86,3-High,3,Sales Executive,1-Low,Single,9582,10333,0,Yes,22,4-Outstanding,1-Low,0,9,2,3-Better,8,7,4,7,0.88,0.88,1197.75,1064.67,0,0,0,0
33,Yes,Travel_Frequently,827,Research & Development,29,4-Master,Medical,1-Low,Female,54,2-Medium,2,Research Scientist,3-High,Single,4508,3129,1,No,22,4-Outstanding,2-Medium,0,14,4,3-Better,13,7,3,8,0.54,0.62,346.77,322.0,0,0,0,0
28,No,Travel_Rarely,895,Research & Development,15,2-College,Life Sciences,1-Low,Male,50,3-High,1,Laboratory Technician,3-High,Divorced,2207,22482,1,No,16,3-Excellent,4-Very High,1,4,5,2-Good,4,2,2,2,0.5,0.5,551.75,551.75,0,0,0,0
34,No,Travel_Frequently,618,Research & Development,3,1-Below College,Life Sciences,1-Low,Male,45,3-High,2,Healthcare Representative,4-Very High,Single,7756,22266,0,No,17,3-Excellent,3-High,0,7,1,2-Good,6,2,0,4,0.33,0.67,1292.67,1108.0,0,0,0,0
37,No,Travel_Rarely,309,Sales,10,4-Master,Life Sciences,4-Very High,Female,88,2-Medium,2,Sales Executive,4-Very High,Divorced,6694,24223,2,Yes,14,3-Excellent,3-High,3,8,5,3-Better,1,0,0,0,0.0,0.0,6694.0,836.75,0,0,0,0
25,Yes,Travel_Rarely,1219,Research & Development,4,1-Below College,Technical Degree,4-Very High,Male,32,3-High,1,Laboratory Technician,4-Very High,Married,3691,4605,1,Yes,15,3-Excellent,2-Medium,1,7,3,4-Best,7,7,5,6,1.0,0.86,527.29,527.29,0,0,0,0
26,Yes,Travel_Rarely,1330,Research & Development,21,3-Bachelor,Medical,1-Low,Male,37,3-High,1,Laboratory Technician,3-High,Divorced,2377,19373,1,No,20,4-Outstanding,3-High,1,1,0,2-Good,1,1,0,0,1.0,0.0,2377.0,2377.0,0,0,0,0
33,Yes,Travel_Rarely,1017,Research & Development,25,3-Bachelor,Medical,1-Low,Male,55,2-Medium,1,Research Scientist,2-Medium,Single,2313,2993,4,Yes,20,4-Outstanding,2-Medium,0,5,0,3-Better,2,2,2,2,1.0,1.0,1156.5,462.6,0,0,0,0
42,No,Travel_Rarely,469,Research & Development,2,2-College,Medical,4-Very High,Male,35,3-High,4,Manager,1-Low,Married,17665,14399,0,No,17,3-Excellent,4-Very High,1,23,3,3-Better,22,6,13,7,0.27,0.32,802.95,768.04,0,0,0,0
28,Yes,Travel_Frequently,1009,Research & Development,1,3-Bachelor,Medical,1-Low,Male,45,2-Medium,1,Laboratory Technician,2-Medium,Divorced,2596,7160,1,No,15,3-Excellent,1-Low,2,1,2,3-Better,1,0,0,0,0.0,0.0,2596.0,2596.0,0,0,0,0
50,Yes,Travel_Frequently,959,Sales,1,4-Master,Other,4-Very High,Male,81,3-High,2,Sales Executive,3-High,Single,4728,17251,3,Yes,14,3-Excellent,4-Very High,0,5,4,3-Better,0,0,0,0,0.0,0.0,0.0,945.6,0,0,0,0
33,No,Travel_Frequently,970,Sales,7,3-Bachelor,Life Sciences,4-Very High,Female,30,3-High,2,Sales Executive,2-Medium,Married,4302,13401,0,No,17,3-Excellent,3-High,1,4,3,3-Better,3,2,0,2,0.67,0.67,1434.0,1075.5,0,0,0,0
34,No,Non-Travel,697,Research & Development,3,4-Master,Life Sciences,3-High,Male,40,2-Medium,1,Research Scientist,4-Very High,Married,2979,22478,3,No,17,3-Excellent,4-Very High,3,6,2,3-Better,0,0,0,0,0.0,0.0,0.0,496.5,0,0,0,0
48,No,Non-Travel,1262,Research & Development,1,4-Master,Medical,1-Low,Male,35,4-Very High,4,Manager,4-Very High,Single,16885,16154,2,No,22,4-Outstanding,3-High,0,27,3,2-Good,5,4,2,1,0.8,0.2,3377.0,625.37,0,0,0,0
45,No,Non-Travel,1050,Sales,9,4-Master,Life Sciences,2-Medium,Female,65,2-Medium,2,Sales Executive,3-High,Married,5593,17970,1,No,13,3-Excellent,4-Very High,1,15,2,3-Better,15,10,4,12,0.67,0.8,372.87,372.87,0,0,0,0
52,No,Travel_Rarely,994,Research & Development,7,4-Master,Life Sciences,2-Medium,Male,87,3-High,3,Healthcare Representative,2-Medium,Single,10445,15322,7,No,19,3-Excellent,4-Very High,0,18,4,3-Better,8,6,4,0,0.75,0.0,1305.62,580.28,0,0,0,0
38,No,Travel_Rarely,770,Sales,10,4-Master,Marketing,3-High,Male,73,2-Medium,3,Sales Executive,3-High,Divorced,8740,5569,0,Yes,14,3-Excellent,2-Medium,2,9,2,3-Better,8,7,2,7,0.88,0.88,1092.5,971.11,0,0,0,0
29,No,Travel_Rarely,1107,Research & Development,28,4-Master,Life Sciences,3-High,Female,93,3-High,1,Research Scientist,4-Very High,Divorced,2514,26968,4,No,22,4-Outstanding,1-Low,1,11,1,3-Better,7,5,1,7,0.71,1.0,359.14,228.55,0,0,0,0
28,No,Travel_Rarely,950,Research & Development,3,3-Bachelor,Medical,4-Very High,Female,93,3-High,3,Manufacturing Director,2-Medium,Divorced,7655,8039,0,No,17,3-Excellent,2-Medium,3,10,3,2-Good,9,7,1,7,0.78,0.78,850.56,765.5,0,0,0,0
46,No,Travel_Rarely,406,Sales,3,1-Below College,Marketing,1-Low,Male,52,3-High,4,Manager,3-High,Married,17465,15596,3,No,12,3-Excellent,4-Very High,1,23,3,3-Better,12,9,4,9,0.75,0.75,1455.42,759.35,0,0,0,0
38,No,Travel_Rarely,130,Sales,2,2-College,Marketing,4-Very High,Male,32,3-High,3,Sales Executive,2-Medium,Single,7351,20619,7,No,16,3-Excellent,3-High,0,10,2,3-Better,1,0,0,0,0.0,0.0,7351.0,735.1,0,0,0,0
43,No,Travel_Frequently,1082,Research & Development,27,3-Bachelor,Life Sciences,3-High,Female,83,3-High,3,Manufacturing Director,1-Low,Married,10820,11535,8,No,11,3-Excellent,3-High,1,18,1,3-Better,8,7,0,1,0.88,0.12,1352.5,601.11,0,0,0,0
39,Yes,Travel_Frequently,203,Research & Development,2,3-Bachelor,Life Sciences,1-Low,Male,84,3-High,4,Healthcare Representative,4-Very High,Divorced,12169,13547,7,No,11,3-Excellent,4-Very High,3,21,4,3-Better,18,7,11,5,0.39,0.28,676.06,579.48,0,0,0,0
40,No,Travel_Rarely,1308,Research & Development,14,3-Bachelor,Medical,3-High,Male,44,2-Medium,5,Research Director,3-High,Single,19626,17544,1,No,14,3-Excellent,1-Low,0,21,2,4-Best,20,7,4,9,0.35,0.45,981.3,934.57,0,0,0,0
21,No,Travel_Rarely,984,Research & Development,1,1-Below College,Technical Degree,4-Very High,Female,70,2-Medium,1,Research Scientist,2-Medium,Single,2070,25326,1,Yes,11,3-Excellent,3-High,0,2,6,4-Best,2,2,2,2,1.0,1.0,1035.0,1035.0,0,0,0,0
39,No,Non-Travel,439,Research & Development,9,3-Bachelor,Life Sciences,3-High,Male,70,3-High,2,Laboratory Technician,2-Medium,Single,6782,8770,9,No,15,3-Excellent,3-High,0,9,2,2-Good,5,4,0,3,0.8,0.6,1356.4,753.56,0,0,0,0
36,No,Non-Travel,217,Research & Development,18,4-Master,Life Sciences,1-Low,Male,78,3-High,2,Manufacturing Director,4-Very High,Single,7779,23238,2,No,20,4-Outstanding,1-Low,0,18,0,3-Better,11,9,0,9,0.82,0.82,707.18,432.17,0,0,0,0
31,No,Travel_Frequently,793,Sales,20,3-Bachelor,Life Sciences,3-High,Male,67,4-Very High,1,Sales Representative,4-Very High,Married,2791,21981,0,No,12,3-Excellent,1-Low,1,3,4,3-Better,2,2,2,2,1.0,1.0,1395.5,930.33,0,0,0,0
28,No,Travel_Rarely,1451,Research & Development,2,1-Below College,Life Sciences,1-Low,Male,67,2-Medium,1,Research Scientist,2-Medium,Married,3201,19911,0,No,17,3-Excellent,1-Low,0,6,2,1-Bad,5,3,0,4,0.6,0.8,640.2,533.5,0,0,0,0
35,No,Travel_Frequently,1182,Sales,11,2-College,Marketing,4-Very High,Male,54,3-High,2,Sales Executive,4-Very High,Divorced,4968,18500,1,No,11,3-Excellent,4-Very High,1,5,3,3-Better,5,2,0,2,0.4,0.4,993.6,993.6,0,0,0,0
49,No,Travel_Rarely,174,Sales,8,4-Master,Technical Degree,4-Very High,Male,56,2-Medium,4,Sales Executive,2-Medium,Married,13120,11879,6,No,17,3-Excellent,2-Medium,1,22,3,3-Better,9,8,2,3,0.89,0.33,1457.78,596.36,0,0,0,0
34,No,Travel_Frequently,1003,Research & Development,2,2-College,Life Sciences,4-Very High,Male,95,3-High,2,Manufacturing Director,3-High,Single,4033,15834,2,No,11,3-Excellent,4-Very High,0,5,3,2-Good,3,2,0,2,0.67,0.67,1344.33,806.6,0,0,0,0
29,No,Travel_Frequently,490,Research & Development,10,3-Bachelor,Life Sciences,4-Very High,Female,61,3-High,1,Research Scientist,2-Medium,Divorced,3291,17940,0,No,14,3-Excellent,4-Very High,2,8,2,2-Good,7,5,1,1,0.71,0.14,470.14,411.38,0,0,0,0
42,No,Travel_Rarely,188,Research & Development,29,3-Bachelor,Medical,2-Medium,Male,56,1-Low,2,Laboratory Technician,4-Very High,Single,4272,9558,4,No,19,3-Excellent,1-Low,0,16,3,3-Better,1,0,0,0,0.0,0.0,4272.0,267.0,0,0,0,0
29,No,Travel_Rarely,718,Research & Development,8,1-Below College,Medical,2-Medium,Male,79,2-Medium,2,Manufacturing Director,4-Very High,Married,5056,17689,1,Yes,15,3-Excellent,3-High,1,10,2,2-Good,10,7,1,2,0.7,0.2,505.6,505.6,0,0,0,0
38,No,Travel_Rarely,433,Human Resources,1,3-Bachelor,Human Resources,3-High,Male,37,4-Very High,1,Human Resources,3-High,Married,2844,6004,1,No,13,3-Excellent,4-Very High,1,7,2,4-Best,7,6,5,0,0.86,0.0,406.29,406.29,0,0,0,0
28,No,Travel_Frequently,773,Research & Development,6,3-Bachelor,Life Sciences,3-High,Male,39,2-Medium,1,Research Scientist,3-High,Divorced,2703,22088,1,Yes,14,3-Excellent,4-Very High,1,3,2,3-Better,3,1,0,2,0.33,0.67,901.0,901.0,0,0,0,0
18,Yes,Non-Travel,247,Research & Development,8,1-Below College,Medical,3-High,Male,80,3-High,1,Laboratory Technician,3-High,Single,1904,13556,1,No,12,3-Excellent,4-Very High,0,0,0,3-Better,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
33,Yes,Travel_Rarely,603,Sales,9,4-Master,Marketing,1-Low,Female,77,3-High,2,Sales Executive,1-Low,Single,8224,18385,0,Yes,17,3-Excellent,1-Low,0,6,3,3-Better,5,2,0,3,0.4,0.6,1644.8,1370.67,0,0,0,0
41,No,Travel_Rarely,167,Research & Development,12,4-Master,Life Sciences,2-Medium,Male,46,3-High,1,Laboratory Technician,4-Very High,Married,4766,9051,3,Yes,11,3-Excellent,1-Low,1,6,4,3-Better,1,0,0,0,0.0,0.0,4766.0,794.33,0,0,0,0
31,Yes,Travel_Frequently,874,Research & Development,15,3-Bachelor,Medical,3-High,Male,72,3-High,1,Laboratory Technician,3-High,Married,2610,6233,1,No,12,3-Excellent,3-High,1,2,5,2-Good,2,2,2,2,1.0,1.0,1305.0,1305.0,0,0,0,0
37,No,Travel_Rarely,367,Research & Development,25,2-College,Medical,3-High,Female,52,2-Medium,2,Healthcare Representative,4-Very High,Divorced,5731,17171,7,No,13,3-Excellent,3-High,2,9,2,3-Better,6,2,1,3,0.33,0.5,955.17,636.78,0,0,0,0
27,No,Travel_Rarely,199,Research & Development,6,3-Bachelor,Life Sciences,4-Very High,Male,55,2-Medium,1,Research Scientist,3-High,Married,2539,7950,1,No,13,3-Excellent,3-High,1,4,0,3-Better,4,2,2,2,0.5,0.5,634.75,634.75,0,0,0,0
34,No,Travel_Rarely,1400,Sales,9,1-Below College,Life Sciences,2-Medium,Female,70,3-High,2,Sales Executive,3-High,Married,5714,5829,1,No,20,4-Outstanding,1-Low,0,6,3,2-Good,6,5,1,3,0.83,0.5,952.33,952.33,0,0,0,0
35,No,Travel_Rarely,528,Human Resources,8,4-Master,Technical Degree,3-High,Male,100,3-High,1,Human Resources,3-High,Single,4323,7108,1,No,17,3-Excellent,2-Medium,0,6,2,1-Bad,5,4,1,4,0.8,0.8,864.6,720.5,0,0,0,0
29,Yes,Travel_Rarely,408,Sales,23,1-Below College,Life Sciences,4-Very High,Female,45,2-Medium,3,Sales Executive,1-Low,Married,7336,11162,1,No,13,3-Excellent,1-Low,1,11,3,1-Bad,11,8,3,10,0.73,0.91,666.91,666.91,0,0,0,0
40,No,Travel_Frequently,593,Research & Development,9,4-Master,Medical,2-Medium,Female,88,3-High,3,Research Director,3-High,Single,13499,13782,9,No,17,3-Excellent,3-High,0,20,3,2-Good,18,7,2,13,0.39,0.72,749.94,674.95,0,0,0,0
42,Yes,Travel_Frequently,481,Sales,12,3-Bachelor,Life Sciences,3-High,Male,44,3-High,4,Sales Executive,1-Low,Single,13758,2447,0,Yes,12,3-Excellent,2-Medium,0,22,2,2-Good,21,9,13,14,0.43,0.67,655.14,625.36,0,0,0,0
42,No,Travel_Rarely,647,Sales,4,4-Master,Marketing,2-Medium,Male,45,3-High,2,Sales Executive,1-Low,Single,5155,2253,7,No,13,3-Excellent,4-Very High,0,9,3,4-Best,6,4,1,5,0.67,0.83,859.17,572.78,0,0,0,0
35,No,Travel_Rarely,982,Research & Development,1,4-Master,Medical,4-Very High,Male,58,2-Medium,1,Laboratory Technician,3-High,Married,2258,16340,6,No,12,3-Excellent,2-Medium,1,10,2,3-Better,8,0,1,7,0.0,0.88,282.25,225.8,0,0,0,0
24,No,Travel_Rarely,477,Research & Development,24,3-Bachelor,Medical,4-Very High,Male,49,3-High,1,Laboratory Technician,2-Medium,Single,3597,6409,8,No,22,4-Outstanding,4-Very High,0,6,2,3-Better,4,3,1,2,0.75,0.5,899.25,599.5,0,0,0,0
28,Yes,Travel_Rarely,1485,Research & Development,12,1-Below College,Life Sciences,3-High,Female,79,3-High,1,Laboratory Technician,4-Very High,Married,2515,22955,1,Yes,11,3-Excellent,4-Very High,0,1,4,2-Good,1,1,0,0,1.0,0.0,2515.0,2515.0,0,0,0,0
26,No,Travel_Rarely,1384,Research & Development,3,4-Master,Medical,1-Low,Male,82,4-Very High,1,Laboratory Technician,4-Very High,Married,4420,13421,1,No,22,4-Outstanding,2-Medium,1,8,2,3-Better,8,7,0,7,0.88,0.88,552.5,552.5,0,0,0,0
30,No,Travel_Rarely,852,Sales,10,3-Bachelor,Marketing,3-High,Male,72,2-Medium,2,Sales Executive,3-High,Married,6578,2706,1,No,18,3-Excellent,1-Low,1,10,3,3-Better,10,3,1,4,0.3,0.4,657.8,657.8,0,0,0,0
40,No,Travel_Frequently,902,Research & Development,26,2-College,Medical,3-High,Female,92,2-Medium,2,Research Scientist,4-Very High,Married,4422,21203,3,Yes,13,3-Excellent,4-Very High,1,16,3,1-Bad,1,1,0,0,1.0,0.0,4422.0,276.38,0,0,0,0
35,No,Travel_Rarely,819,Research & Development,2,3-Bachelor,Life Sciences,3-High,Male,44,2-Medium,3,Manufacturing Director,2-Medium,Divorced,10274,19588,2,No,18,3-Excellent,2-Medium,1,15,2,4-Best,7,7,6,4,1.0,0.57,1467.71,684.93,0,0,0,0
34,No,Travel_Frequently,669,Research & Development,1,3-Bachelor,Medical,4-Very High,Male,97,2-Medium,2,Healthcare Representative,1-Low,Single,5343,25755,0,No,20,4-Outstanding,3-High,0,14,3,3-Better,13,9,4,9,0.69,0.69,411.0,381.64,0,0,0,0
35,No,Travel_Frequently,636,Research & Development,4,4-Master,Other,4-Very High,Male,47,2-Medium,1,Laboratory Technician,4-Very High,Married,2376,26537,1,No,13,3-Excellent,2-Medium,1,2,2,4-Best,2,2,2,2,1.0,1.0,1188.0,1188.0,0,0,0,0
43,Yes,Travel_Rarely,1372,Sales,9,3-Bachelor,Marketing,1-Low,Female,85,1-Low,2,Sales Executive,3-High,Single,5346,9489,8,No,13,3-Excellent,2-Medium,0,7,2,2-Good,4,3,1,3,0.75,0.75,1336.5,763.71,0,0,0,0
32,No,Non-Travel,862,Sales,2,1-Below College,Life Sciences,3-High,Female,76,3-High,1,Sales Representative,1-Low,Divorced,2827,14947,1,No,12,3-Excellent,3-High,3,1,3,3-Better,1,0,0,0,0.0,0.0,2827.0,2827.0,0,0,0,0
56,No,Travel_Rarely,718,Research & Development,4,4-Master,Technical Degree,4-Very High,Female,92,3-High,5,Manager,1-Low,Divorced,19943,18575,4,No,13,3-Excellent,4-Very High,1,28,2,3-Better,5,2,4,2,0.4,0.4,3988.6,712.25,0,0,0,0
29,No,Travel_Rarely,1401,Research & Development,6,1-Below College,Medical,2-Medium,Female,54,3-High,1,Laboratory Technician,4-Very High,Married,3131,26342,1,No,13,3-Excellent,1-Low,1,10,5,3-Better,10,8,0,8,0.8,0.8,313.1,313.1,0,0,0,0
19,No,Travel_Rarely,645,Research & Development,9,2-College,Life Sciences,3-High,Male,54,3-High,1,Research Scientist,1-Low,Single,2552,7172,1,No,25,4-Outstanding,3-High,0,1,4,3-Better,1,1,0,0,1.0,0.0,2552.0,2552.0,0,0,0,0
45,No,Travel_Rarely,1457,Research & Development,7,3-Bachelor,Medical,1-Low,Female,83,3-High,1,Research Scientist,3-High,Married,4477,20100,4,Yes,19,3-Excellent,3-High,1,7,2,2-Good,3,2,0,2,0.67,0.67,1492.33,639.57,0,0,0,0
37,No,Travel_Rarely,977,Research & Development,1,3-Bachelor,Life Sciences,4-Very High,Female,56,2-Medium,2,Manufacturing Director,4-Very High,Married,6474,9961,1,No,13,3-Excellent,2-Medium,1,14,2,2-Good,14,8,3,11,0.57,0.79,462.43,462.43,0,0,0,0
20,No,Travel_Rarely,805,Research & Development,3,3-Bachelor,Life Sciences,1-Low,Male,87,2-Medium,1,Laboratory Technician,3-High,Single,3033,12828,1,No,12,3-Excellent,1-Low,0,2,2,2-Good,2,2,1,2,1.0,1.0,1516.5,1516.5,0,0,0,0
44,Yes,Travel_Rarely,1097,Research & Development,10,4-Master,Life Sciences,3-High,Male,96,3-High,1,Research Scientist,3-High,Single,2936,10826,1,Yes,11,3-Excellent,3-High,0,6,4,3-Better,6,4,0,2,0.67,0.33,489.33,489.33,0,0,0,0
53,No,Travel_Rarely,1223,Research & Development,7,2-College,Medical,4-Very High,Female,50,3-High,5,Manager,3-High,Divorced,18606,18640,3,No,18,3-Excellent,2-Medium,1,26,6,3-Better,7,7,4,7,1.0,1.0,2658.0,715.62,0,0,0,0
29,No,Travel_Rarely,942,Research & Development,15,1-Below College,Life Sciences,2-Medium,Female,69,1-Low,1,Research Scientist,4-Very High,Married,2168,26933,0,Yes,18,3-Excellent,1-Low,1,6,2,2-Good,5,4,1,3,0.8,0.6,433.6,361.33,0,0,0,0
22,Yes,Travel_Frequently,1256,Research & Development,3,4-Master,Life Sciences,3-High,Male,48,2-Medium,1,Research Scientist,4-Very High,Married,2853,4223,0,Yes,11,3-Excellent,2-Medium,1,1,5,3-Better,0,0,0,0,0.0,0.0,0.0,2853.0,0,0,0,0
46,No,Travel_Rarely,1402,Sales,2,3-Bachelor,Marketing,3-High,Female,69,3-High,4,Manager,1-Low,Married,17048,24097,8,No,23,4-Outstanding,1-Low,0,28,2,3-Better,26,15,15,9,0.58,0.35,655.69,608.86,0,0,0,0
44,No,Non-Travel,111,Research & Development,17,3-Bachelor,Life Sciences,4-Very High,Male,74,1-Low,1,Research Scientist,3-High,Single,2290,4279,2,No,13,3-Excellent,4-Very High,0,6,3,3-Better,0,0,0,0,0.0,0.0,0.0,381.67,0,0,0,0
33,No,Travel_Rarely,147,Human Resources,2,3-Bachelor,Human Resources,2-Medium,Male,99,3-High,1,Human Resources,3-High,Married,3600,8429,1,No,13,3-Excellent,4-Very High,1,5,2,3-Better,5,4,1,4,0.8,0.8,720.0,720.0,0,0,0,0
41,Yes,Non-Travel,906,Research & Development,5,2-College,Life Sciences,1-Low,Male,95,2-Medium,1,Research Scientist,1-Low,Divorced,2107,20293,6,No,17,3-Excellent,1-Low,1,5,2,1-Bad,1,0,0,0,0.0,0.0,2107.0,421.4,0,0,0,0
30,No,Travel_Rarely,1329,Sales,29,4-Master,Life Sciences,3-High,Male,61,3-High,2,Sales Executive,1-Low,Divorced,4115,13192,8,No,19,3-Excellent,3-High,3,8,3,3-Better,4,3,0,3,0.75,0.75,1028.75,514.38,0,0,0,0
40,No,Travel_Frequently,1184,Sales,2,4-Master,Medical,2-Medium,Male,62,3-High,2,Sales Executive,2-Medium,Married,4327,25440,5,No,12,3-Excellent,4-Very High,3,5,2,3-Better,0,0,0,0,0.0,0.0,0.0,865.4,0,0,0,0
50,No,Travel_Frequently,1421,Research & Development,2,3-Bachelor,Medical,4-Very High,Female,30,3-High,4,Manager,1-Low,Married,17856,9490,2,No,22,4-Outstanding,3-High,1,32,3,3-Better,2,2,2,2,1.0,1.0,8928.0,558.0,0,0,0,0
28,No,Travel_Rarely,1179,Research & Development,19,4-Master,Medical,4-Very High,Male,78,2-Medium,1,Laboratory Technician,1-Low,Married,3196,12449,1,No,12,3-Excellent,3-High,3,6,2,3-Better,6,5,3,3,0.83,0.5,532.67,532.67,0,0,0,0
46,No,Travel_Rarely,1450,Research & Development,15,2-College,Life Sciences,4-Very High,Male,52,3-High,5,Research Director,2-Medium,Married,19081,10849,5,No,11,3-Excellent,1-Low,1,25,2,3-Better,4,2,0,3,0.5,0.75,4770.25,763.24,0,0,0,0
35,No,Travel_Rarely,1361,Sales,17,4-Master,Life Sciences,3-High,Male,94,3-High,2,Sales Executive,1-Low,Married,8966,21026,3,Yes,15,3-Excellent,4-Very High,3,15,2,3-Better,7,7,1,7,1.0,1.0,1280.86,597.73,0,0,0,0
24,Yes,Travel_Rarely,984,Research & Development,17,2-College,Life Sciences,4-Very High,Female,97,3-High,1,Laboratory Technician,2-Medium,Married,2210,3372,1,No,13,3-Excellent,1-Low,1,1,3,1-Bad,1,0,0,0,0.0,0.0,2210.0,2210.0,0,0,0,0
33,No,Travel_Frequently,1146,Sales,25,3-Bachelor,Medical,2-Medium,Female,82,3-High,2,Sales Executive,3-High,Married,4539,4905,1,No,12,3-Excellent,1-Low,1,10,3,2-Good,10,7,0,1,0.7,0.1,453.9,453.9,0,0,0,0
36,No,Travel_Rarely,917,Research & Development,6,4-Master,Life Sciences,3-High,Male,60,1-Low,1,Laboratory Technician,3-High,Divorced,2741,6865,1,No,14,3-Excellent,3-High,1,7,4,3-Better,7,7,1,7,1.0,1.0,391.57,391.57,0,0,0,0
30,No,Travel_Rarely,853,Research & Development,7,4-Master,Life Sciences,3-High,Male,49,3-High,2,Laboratory Technician,3-High,Divorced,3491,11309,1,No,13,3-Excellent,1-Low,3,10,4,2-Good,10,7,8,9,0.7,0.9,349.1,349.1,0,0,0,0
44,No,Travel_Rarely,200,Research & Development,29,4-Master,Other,4-Very High,Male,32,3-High,2,Research Scientist,4-Very High,Single,4541,7744,1,No,25,4-Outstanding,2-Medium,0,20,3,3-Better,20,11,13,17,0.55,0.85,227.05,227.05,0,0,0,0
20,No,Travel_Rarely,654,Sales,21,3-Bachelor,Marketing,3-High,Male,43,4-Very High,1,Sales Representative,4-Very High,Single,2678,5050,1,No,17,3-Excellent,4-Very High,0,2,2,3-Better,2,1,2,2,0.5,1.0,1339.0,1339.0,0,0,0,0
46,No,Travel_Rarely,150,Research & Development,2,4-Master,Technical Degree,4-Very High,Male,60,3-High,2,Manufacturing Director,4-Very High,Divorced,7379,17433,2,No,11,3-Excellent,3-High,1,12,3,2-Good,6,3,1,4,0.5,0.67,1229.83,614.92,0,0,0,0
42,No,Non-Travel,179,Human Resources,2,5-Doctor,Medical,4-Very High,Male,79,4-Very High,2,Human Resources,1-Low,Married,6272,12858,7,No,16,3-Excellent,1-Low,1,10,3,4-Best,4,3,0,3,0.75,0.75,1568.0,627.2,0,0,0,0
60,No,Travel_Rarely,696,Sales,7,4-Master,Marketing,2-Medium,Male,52,4-Very High,2,Sales Executive,4-Very High,Divorced,5220,10893,0,Yes,18,3-Excellent,2-Medium,1,12,3,3-Better,11,7,1,9,0.64,0.82,474.55,435.0,0,0,0,0
32,No,Travel_Frequently,116,Research & Development,13,3-Bachelor,Other,3-High,Female,77,2-Medium,1,Laboratory Technician,2-Medium,Married,2743,7331,1,No,20,4-Outstanding,3-High,1,2,2,3-Better,2,2,2,2,1.0,1.0,1371.5,1371.5,0,0,0,0
32,No,Travel_Frequently,1316,Research & Development,2,2-College,Life Sciences,4-Very High,Female,38,3-High,2,Research Scientist,3-High,Single,4998,2338,4,Yes,14,3-Excellent,4-Very High,0,10,2,3-Better,8,7,0,7,0.88,0.88,624.75,499.8,0,0,0,0
36,No,Travel_Rarely,363,Research & Development,1,3-Bachelor,Technical Degree,3-High,Female,77,1-Low,3,Manufacturing Director,1-Low,Divorced,10252,4235,2,Yes,21,4-Outstanding,3-High,1,17,2,3-Better,7,7,7,7,1.0,1.0,1464.57,603.06,0,0,0,0
33,No,Travel_Rarely,117,Research & Development,9,3-Bachelor,Medical,1-Low,Male,60,3-High,1,Research Scientist,4-Very High,Married,2781,6311,0,No,13,3-Excellent,2-Medium,1,15,5,3-Better,14,10,4,10,0.71,0.71,198.64,185.4,0,0,0,0
40,No,Travel_Rarely,107,Sales,10,3-Bachelor,Technical Degree,2-Medium,Female,84,2-Medium,2,Sales Executive,2-Medium,Divorced,6852,11591,7,No,12,3-Excellent,2-Medium,1,7,2,4-Best,5,1,1,3,0.2,0.6,1370.4,978.86,0,0,0,0
25,No,Travel_Rarely,1356,Sales,10,4-Master,Life Sciences,3-High,Male,57,3-High,2,Sales Executive,4-Very High,Single,4950,20623,0,No,14,3-Excellent,2-Medium,0,5,4,3-Better,4,3,1,1,0.75,0.25,1237.5,990.0,0,0,0,0
30,No,Travel_Rarely,1465,Research & Development,1,3-Bachelor,Medical,4-Very High,Male,63,3-High,1,Research Scientist,2-Medium,Married,3579,9369,0,Yes,21,4-Outstanding,1-Low,1,12,2,3-Better,11,9,5,7,0.82,0.64,325.36,298.25,0,0,0,0
42,No,Travel_Frequently,458,Research & Development,26,5-Doctor,Medical,1-Low,Female,60,3-High,3,Research Director,1-Low,Married,13191,23281,3,Yes,17,3-Excellent,3-High,0,20,6,3-Better,1,0,0,0,0.0,0.0,13191.0,659.55,0,0,0,0
35,No,Non-Travel,1212,Sales,8,2-College,Marketing,3-High,Female,78,2-Medium,3,Sales Executive,4-Very High,Married,10377,13755,4,Yes,11,3-Excellent,2-Medium,1,16,6,2-Good,13,2,4,12,0.15,0.92,798.23,648.56,0,0,0,0
